日期,时段,开始时间,结束时间,电站名称,电压(V),电流(A),功率(kW),电量,换电次数(次),充电次数(次)
2025/5/10,07:00-07:15,7:00,7:15,唐山海宜路1号站,653,367.4,240.1,59.37,0,0
2025/5/10,06:45-07:00,6:45,7:00,唐山海宜路1号站,653.1,767.7,506.6,126.24,0,0
2025/5/10,06:30-06:45,6:30,6:45,唐山海宜路1号站,662.3,680.6,450.9,111.09,1,0
2025/5/10,06:15-06:30,6:15,6:30,唐山海宜路1号站,660.3,698.4,461.4,113.7,0,0
2025/5/10,06:00-06:15,6:00,6:15,唐山海宜路1号站,544.8,306.5,201,49.33,1,0
2025/5/10,05:45-06:00,5:45,6:00,唐山海宜路1号站,0,0,0,0,1,0
2025/5/10,05:30-05:45,5:30,5:45,唐山海宜路1号站,0,0,0,0,0,0
2025/5/10,05:15-05:30,5:15,5:30,唐山海宜路1号站,0,0,0,0,0,0
2025/5/10,05:00-05:15,5:00,5:15,唐山海宜路1号站,296,57.7,37.5,9.08,0,0
2025/5/10,04:45-05:00,4:45,5:00,唐山海宜路1号站,662.6,494.2,328.3,81.68,0,0
2025/5/10,04:30-04:45,4:30,4:45,唐山海宜路1号站,656.7,823.6,546.8,136.24,1,0
2025/5/10,04:15-04:30,4:15,4:30,唐山海宜路1号站,663.1,1244.2,825.2,203.51,0,0
2025/5/10,04:00-04:15,4:00,4:15,唐山海宜路1号站,659,776.7,513.6,126.36,2,0
2025/5/10,03:45-04:00,3:45,4:00,唐山海宜路1号站,660.1,1029.2,679.9,168.26,0,0
2025/5/10,03:30-03:45,3:30,3:45,唐山海宜路1号站,651,870.1,572.6,141.59,1,0
2025/5/10,03:15-03:30,3:15,3:30,唐山海宜路1号站,661.4,799.8,528.9,128.22,3,0
2025/5/10,03:00-03:15,3:00,3:15,唐山海宜路1号站,354.9,200.2,133.2,30.19,1,0
2025/5/10,02:45-03:00,2:45,3:00,唐山海宜路1号站,630.3,352.6,237.3,59.2,1,0
2025/5/10,02:30-02:45,2:30,2:45,唐山海宜路1号站,665.2,888.7,591.2,145.63,0,0
2025/5/10,02:15-02:30,2:15,2:30,唐山海宜路1号站,652.6,786.7,519.6,124.6,0,0
2025/5/10,02:00-02:15,2:00,2:15,唐山海宜路1号站,658,624.9,411.1,101.11,1,0
2025/5/10,01:45-02:00,1:45,2:00,唐山海宜路1号站,659.7,1107.3,734,180.24,1,0
2025/5/10,01:30-01:45,1:30,1:45,唐山海宜路1号站,660.4,1544.7,1021.7,250.65,1,0
2025/5/10,01:15-01:30,1:15,1:30,唐山海宜路1号站,659.6,1311.6,866.4,209.97,1,0
2025/5/10,01:00-01:15,1:00,1:15,唐山海宜路1号站,657.1,762.8,501.6,122.15,2,0
2025/5/10,00:45-01:00,0:45,1:00,唐山海宜路1号站,130.3,46,30.1,6.63,1,0
2025/5/10,00:30-00:45,0:30,0:45,唐山海宜路1号站,414.6,120.7,75.4,20.75,1,0
2025/5/10,00:15-00:30,0:15,0:30,唐山海宜路1号站,654.4,174.7,114.3,28,0,0
2025/5/10,00:00-00:15,0:00,0:15,唐山海宜路1号站,652.3,174.7,114,132.91,0,0
2025/5/10,23:45-00:00,23:45,0:00,唐山海宜路1号站,649.4,187.6,121.8,29.94,0,0
2025/5/9,23:30-23:45,23:30,23:45,唐山海宜路1号站,650,238.4,154.9,38.42,0,0
2025/5/9,23:15-23:30,23:15,23:30,唐山海宜路1号站,651.3,377.2,245.3,60.11,0,0
2025/5/9,23:00-23:15,23:00,23:15,唐山海宜路1号站,651.1,178.1,115.8,27.52,0,0
2025/5/9,22:45-23:00,22:45,23:00,唐山海宜路1号站,659.8,298.9,197.4,48.88,1,0
2025/5/9,22:30-22:45,22:30,22:45,唐山海宜路1号站,656.1,485.4,319.2,78.8,0,0
2025/5/9,22:15-22:30,22:15,22:30,唐山海宜路1号站,653.6,524.8,343.3,84.28,0,0
2025/5/9,22:00-22:15,22:00,22:15,唐山海宜路1号站,658,536.3,352.7,86.24,1,0
2025/5/9,21:45-22:00,21:45,22:00,唐山海宜路1号站,657.9,320.3,211,51.62,0,0
2025/5/9,21:30-21:45,21:30,21:45,唐山海宜路1号站,662,750.5,496.8,122.12,0,0
2025/5/9,21:15-21:30,21:15,21:30,唐山海宜路1号站,650.8,934,618.4,153.87,2,0
2025/5/9,21:00-21:15,21:00,21:15,唐山海宜路1号站,661.3,1189,785.8,192.79,0,0
2025/5/9,20:45-21:00,20:45,21:00,唐山海宜路1号站,653.8,1511.3,992.1,243.47,1,0
2025/5/9,20:30-20:45,20:30,20:45,唐山海宜路1号站,655.9,977,641.2,156.08,2,0
2025/5/9,20:15-20:30,20:15,20:30,唐山海宜路1号站,653.6,406.6,266.3,63.38,2,0
2025/5/9,20:00-20:15,20:00,20:15,唐山海宜路1号站,649.2,203,131.8,32.3,0,0
2025/5/9,19:45-20:00,19:45,20:00,唐山海宜路1号站,393.8,111.8,73.1,16.81,1,0
2025/5/9,19:30-19:45,19:30,19:45,唐山海宜路1号站,653.9,425.1,282.3,69.95,0,0
2025/5/9,19:15-19:30,19:15,19:30,唐山海宜路1号站,660.8,758.1,502,124.18,0,0
2025/5/9,19:00-19:15,19:00,19:15,唐山海宜路1号站,659.9,755.4,498.9,122.13,0,0
2025/5/9,18:45-19:00,18:45,19:00,唐山海宜路1号站,651.3,670.1,440.6,108.9,1,0
2025/5/9,18:30-18:45,18:30,18:45,唐山海宜路1号站,662.1,825.5,547.4,135.79,2,0
2025/5/9,18:15-18:30,18:15,18:30,唐山海宜路1号站,662.3,923.9,612,148.96,0,0
2025/5/9,18:00-18:15,18:00,18:15,唐山海宜路1号站,660.3,419.9,277.3,66.25,2,0
2025/5/9,17:45-18:00,17:45,18:00,唐山海宜路1号站,667.8,269.1,179.1,43.52,1,0
2025/5/9,17:30-17:45,17:30,17:45,唐山海宜路1号站,664.4,304.5,201.9,49.86,0,0
2025/5/9,17:15-17:30,17:15,17:30,唐山海宜路1号站,670.1,605.6,402.8,100,1,0
2025/5/9,17:00-17:15,17:00,17:15,唐山海宜路1号站,664.5,1103.7,731.8,179.96,0,0
2025/5/9,16:45-17:00,16:45,17:00,唐山海宜路1号站,667,1052.7,699.9,170.21,2,0
2025/5/9,16:30-16:45,16:30,16:45,唐山海宜路1号站,664.4,1727.1,1146.2,282.69,0,0
2025/5/9,16:15-16:30,16:15,16:30,唐山海宜路1号站,660.8,1558.3,1028.3,250.4,1,0
2025/5/9,16:00-16:15,16:00,16:15,唐山海宜路1号站,659.3,1333.6,877.6,213.37,1,0
2025/5/9,15:45-16:00,15:45,16:00,唐山海宜路1号站,658.6,1114.9,732.2,177.41,1,0
2025/5/9,15:30-15:45,15:30,15:45,唐山海宜路1号站,660.2,831.6,549.4,133.98,2,0
2025/5/9,15:15-15:30,15:15,15:30,唐山海宜路1号站,664.6,1370.7,911.2,223.51,1,0
2025/5/9,15:00-15:15,15:00,15:15,唐山海宜路1号站,661.2,1887.2,1247.9,308.42,1,0
2025/5/9,14:45-15:00,14:45,15:00,唐山海宜路1号站,660.5,2004.9,1322.9,323.78,1,0
2025/5/9,14:30-14:45,14:30,14:45,唐山海宜路1号站,657.9,1325.1,872.2,213.02,2,0
2025/5/9,14:15-14:30,14:15,14:30,唐山海宜路1号站,646.1,921.6,601.8,145.51,2,0
2025/5/9,14:00-14:15,14:00,14:15,唐山海宜路1号站,657.5,902.8,593.2,143.82,2,0
2025/5/9,13:45-14:00,13:45,14:00,唐山海宜路1号站,658.1,1026.9,677.2,167.25,1,0
2025/5/9,13:30-13:45,13:30,13:45,唐山海宜路1号站,657.3,1285,845.6,208.59,0,0
2025/5/9,13:15-13:30,13:15,13:30,唐山海宜路1号站,656.2,1389.8,912.2,223.42,0,0
2025/5/9,13:00-13:15,13:00,13:15,唐山海宜路1号站,655,1462.7,957.8,233.36,1,0
2025/5/9,12:45-13:00,12:45,13:00,唐山海宜路1号站,653.4,1132.3,739.7,180.29,2,0
2025/5/9,12:30-12:45,12:30,12:45,唐山海宜路1号站,653.4,853.8,557.2,134.9,2,0
2025/5/9,12:15-12:30,12:15,12:30,唐山海宜路1号站,653.8,627.6,410.9,102.26,1,0
2025/5/9,12:00-12:15,12:00,12:15,唐山海宜路1号站,655,834.3,547.2,133.87,0,0
2025/5/9,11:45-12:00,11:45,12:00,唐山海宜路1号站,659.2,653,430.6,105.43,1,0
2025/5/9,11:30-11:45,11:30,11:45,唐山海宜路1号站,660.1,480.3,317.5,76.38,1,0
2025/5/9,11:15-11:30,11:15,11:30,唐山海宜路1号站,657.5,690.6,454.7,112.52,1,0
2025/5/9,11:00-11:15,11:00,11:15,唐山海宜路1号站,656.4,800.2,525.6,128.96,0,0
2025/5/9,10:45-11:00,10:45,11:00,唐山海宜路1号站,657.4,1067.9,703.2,171.69,0,0
2025/5/9,10:30-10:45,10:30,10:45,唐山海宜路1号站,645.2,889.5,587.1,143.71,2,0
2025/5/9,10:15-10:30,10:15,10:30,唐山海宜路1号站,662.9,1004.4,665.4,163.25,1,0
2025/5/9,10:00-10:15,10:00,10:15,唐山海宜路1号站,658.9,933.2,614.9,149.57,1,0
2025/5/9,09:45-10:00,9:45,10:00,唐山海宜路1号站,655.8,563.7,369.6,91.31,0,0
2025/5/9,09:30-09:45,9:30,9:45,唐山海宜路1号站,657.7,941.5,618.6,151.64,1,0
2025/5/9,09:15-09:30,9:15,9:30,唐山海宜路1号站,656.3,753.6,494.6,118.73,0,0
2025/5/9,09:00-09:15,9:00,9:15,唐山海宜路1号站,642.1,532,349.4,84.79,1,0
2025/5/9,08:45-09:00,8:45,9:00,唐山海宜路1号站,654.6,375.6,246,59.02,1,0
2025/5/9,08:30-08:45,8:30,8:45,唐山海宜路1号站,652.3,164.4,107.3,26.4,1,0
2025/5/9,08:15-08:30,8:15,8:30,唐山海宜路1号站,638.5,350.6,229.1,57.21,0,0
2025/5/9,08:00-08:15,8:00,8:15,唐山海宜路1号站,656.4,883,581.3,146.96,0,0
2025/5/9,07:45-08:00,7:45,8:00,唐山海宜路1号站,656.9,1021.2,672,168.61,0,0
2025/5/9,07:30-07:45,7:30,7:45,唐山海宜路1号站,651.2,854.6,561,142.06,2,0
2025/5/9,07:15-07:30,7:15,7:30,唐山海宜路1号站,652.6,483.9,316.9,84.94,1,0
2025/5/9,07:00-07:15,7:00,7:15,唐山海宜路1号站,656.9,365.6,240.1,60.66,1,0
2025/5/9,06:45-07:00,6:45,7:00,唐山海宜路1号站,661.4,584.9,390.3,96.84,1,0
2025/5/9,06:30-06:45,6:30,6:45,唐山海宜路1号站,656.5,1047.1,695.1,171.66,0,0
2025/5/9,06:15-06:30,6:15,6:30,唐山海宜路1号站,659.2,575,379.3,90.91,2,0
2025/5/9,06:00-06:15,6:00,6:15,唐山海宜路1号站,393.3,185.4,121.6,28.01,0,0
2025/5/9,05:45-06:00,5:45,6:00,唐山海宜路1号站,0,0,0,0,1,0
2025/5/9,05:30-05:45,5:30,5:45,唐山海宜路1号站,0,0,0,0,0,0
2025/5/9,05:15-05:30,5:15,5:30,唐山海宜路1号站,657.2,87.9,57.8,13.27,0,0
2025/5/9,05:00-05:15,5:00,5:15,唐山海宜路1号站,660.6,221.4,146.4,36.6,0,0
2025/5/9,04:45-05:00,4:45,5:00,唐山海宜路1号站,661.6,521.2,344.7,85.82,0,0
2025/5/9,04:30-04:45,4:30,4:45,唐山海宜路1号站,654.8,378.2,248,59.58,1,0
2025/5/9,04:15-04:30,4:15,4:30,唐山海宜路1号站,394.8,89,58.2,12.77,1,0
2025/5/9,04:00-04:15,4:00,4:15,唐山海宜路1号站,666.1,254.5,169.5,42.4,0,0
2025/5/9,03:45-04:00,3:45,4:00,唐山海宜路1号站,662.7,390.6,258.9,64.27,0,0
2025/5/9,03:30-03:45,3:30,3:45,唐山海宜路1号站,648.6,1017.1,672.7,168.62,0,0
2025/5/9,03:15-03:30,3:15,3:30,唐山海宜路1号站,662.5,1592.5,1053.2,258.79,2,0
2025/5/9,03:00-03:15,3:00,3:15,唐山海宜路1号站,663.8,1398.3,926.2,228.08,2,0
2025/5/9,02:45-03:00,2:45,3:00,唐山海宜路1号站,657,1521,1004.1,243.5,2,0
2025/5/9,02:30-02:45,2:30,2:45,唐山海宜路1号站,660.1,1538.4,1016,249.18,2,0
2025/5/9,02:15-02:30,2:15,2:30,唐山海宜路1号站,658,1121.6,738.1,180.49,2,0
2025/5/9,02:00-02:15,2:00,2:15,唐山海宜路1号站,646.4,861.6,565.4,135.98,1,0
2025/5/9,01:45-02:00,1:45,2:00,唐山海宜路1号站,663.1,1058.2,700.6,173.54,2,0
2025/5/9,01:30-01:45,1:30,1:45,唐山海宜路1号站,660.6,1550.5,1023.1,254.09,0,0
2025/5/9,01:15-01:30,1:15,1:30,唐山海宜路1号站,659.5,1506.8,993.7,241.72,1,0
2025/5/9,01:00-01:15,1:00,1:15,唐山海宜路1号站,658.4,1315.7,866.3,209.8,1,0
2025/5/9,00:45-01:00,0:45,1:00,唐山海宜路1号站,660.7,640.8,423.4,104.78,0,0
2025/5/9,00:30-00:45,0:30,0:45,唐山海宜路1号站,626,599.3,394.2,95.89,0,0
2025/5/9,00:15-00:30,0:15,0:30,唐山海宜路1号站,262.9,135.1,88.8,16.49,2,0
2025/5/9,00:00-00:15,0:00,0:15,唐山海宜路1号站,632.5,1026.1,673.5,416.89,1,0
2025/5/9,23:45-00:00,23:45,0:00,唐山海宜路1号站,659,1048,691,167.92,2,0
2025/5/8,23:30-23:45,23:30,23:45,唐山海宜路1号站,656.2,953.6,626.6,151.88,0,0
2025/5/8,23:15-23:30,23:15,23:30,唐山海宜路1号站,655.8,838.7,550.8,135.39,0,0
2025/5/8,23:00-23:15,23:00,23:15,唐山海宜路1号站,655.9,1550,1017.3,250.24,0,0
2025/5/8,22:45-23:00,22:45,23:00,唐山海宜路1号站,654,1240.5,812.4,198.21,2,0
2025/5/8,22:30-22:45,22:30,22:45,唐山海宜路1号站,652.4,1005.6,657.3,158.64,2,0
2025/5/8,22:15-22:30,22:15,22:30,唐山海宜路1号站,648.7,553,361.6,88.23,2,0
2025/5/8,22:00-22:15,22:00,22:15,唐山海宜路1号站,658.7,1205.8,795.3,196.65,0,0
2025/5/8,21:45-22:00,21:45,22:00,唐山海宜路1号站,656.9,1192.7,785.7,193.57,0,0
2025/5/8,21:30-21:45,21:30,21:45,唐山海宜路1号站,647.9,1290,847.9,208.29,1,0
2025/5/8,21:15-21:30,21:15,21:30,唐山海宜路1号站,647,397.3,258.1,61,2,0
2025/5/8,21:00-21:15,21:00,21:15,唐山海宜路1号站,664.3,465.4,309.2,76.58,0,0
2025/5/8,20:45-21:00,20:45,21:00,唐山海宜路1号站,655.5,888.3,586.2,138.06,1,0
2025/5/8,20:30-20:45,20:30,20:45,唐山海宜路1号站,654.8,1561.7,1028,253.94,1,0
2025/5/8,20:15-20:30,20:15,20:30,唐山海宜路1号站,656.2,1912,1256.1,307.87,0,0
2025/5/8,20:00-20:15,20:00,20:15,唐山海宜路1号站,655.4,1505.8,988.5,240.5,2,0
2025/5/8,19:45-20:00,19:45,20:00,唐山海宜路1号站,655.4,837.7,549.7,132.4,3,0
2025/5/8,19:30-19:45,19:30,19:45,唐山海宜路1号站,651.2,401.4,261.5,62.52,1,0
2025/5/8,19:15-19:30,19:15,19:30,唐山海宜路1号站,640.1,349.9,227.3,54.95,0,0
2025/5/8,19:00-19:15,19:00,19:15,唐山海宜路1号站,657.6,524.3,344.8,85.91,1,0
2025/5/8,18:45-19:00,18:45,19:00,唐山海宜路1号站,659.2,568.7,374.8,92.18,1,0
2025/5/8,18:30-18:45,18:30,18:45,唐山海宜路1号站,659.6,1126.5,743,183.31,0,0
2025/5/8,18:15-18:30,18:15,18:30,唐山海宜路1号站,656.4,1436.7,943.5,231.87,0,0
2025/5/8,18:00-18:15,18:00,18:15,唐山海宜路1号站,653.6,1055.8,690.5,166.07,2,0
2025/5/8,17:45-18:00,17:45,18:00,唐山海宜路1号站,657.9,830.4,544.8,134.63,1,0
2025/5/8,17:30-17:45,17:30,17:45,唐山海宜路1号站,659.4,854.8,563,137.28,2,0
2025/5/8,17:15-17:30,17:15,17:30,唐山海宜路1号站,652.4,792.3,522.9,129.74,1,0
2025/5/8,17:00-17:15,17:00,17:15,唐山海宜路1号站,657.7,1115.3,733.5,181.11,0,0
2025/5/8,16:45-17:00,16:45,17:00,唐山海宜路1号站,658.8,1304.9,858.4,211.81,0,0
2025/5/8,16:30-16:45,16:30,16:45,唐山海宜路1号站,659.9,1248.5,822.7,200.8,2,0
2025/5/8,16:15-16:30,16:15,16:30,唐山海宜路1号站,660.4,1624.2,1073.4,266.36,1,0
2025/5/8,16:00-16:15,16:00,16:15,唐山海宜路1号站,658.5,1712.5,1130.4,278.98,1,0
2025/5/8,15:45-16:00,15:45,16:00,唐山海宜路1号站,657.6,1832.7,1205.8,296.56,1,0
2025/5/8,15:30-15:45,15:30,15:45,唐山海宜路1号站,654.6,1579,1038.9,258.25,2,0
2025/5/8,15:15-15:30,15:15,15:30,唐山海宜路1号站,660.8,1301.1,858.7,210.51,2,0
2025/5/8,15:00-15:15,15:00,15:15,唐山海宜路1号站,655.8,1552.6,1023.7,253.51,0,0
2025/5/8,14:45-15:00,14:45,15:00,唐山海宜路1号站,658.6,1360.9,896.4,218.92,3,0
2025/5/8,14:30-14:45,14:30,14:45,唐山海宜路1号站,659.4,1092.9,720.2,175.97,1,0
2025/5/8,14:15-14:30,14:15,14:30,唐山海宜路1号站,662.5,1159.1,765.5,187.65,1,0
2025/5/8,14:00-14:15,14:00,14:15,唐山海宜路1号站,659.5,1386.8,914.5,226.27,1,0
2025/5/8,13:45-14:00,13:45,14:00,唐山海宜路1号站,657.3,1079.8,710.2,172.6,2,0
2025/5/8,13:30-13:45,13:30,13:45,唐山海宜路1号站,649.4,712.4,468.6,115.73,1,0
2025/5/8,13:15-13:30,13:15,13:30,唐山海宜路1号站,657.5,718.9,472.2,117.46,0,0
2025/5/8,13:00-13:15,13:00,13:15,唐山海宜路1号站,659.6,955.2,629.7,155.72,1,0
2025/5/8,12:45-13:00,12:45,13:00,唐山海宜路1号站,657.8,920.6,607.8,148.72,2,0
2025/5/8,12:30-12:45,12:30,12:45,唐山海宜路1号站,650.4,817.9,541.5,133.53,2,0
2025/5/8,12:15-12:30,12:15,12:30,唐山海宜路1号站,662.4,2008.6,1331.1,330.2,0,0
2025/5/8,12:00-12:15,12:00,12:15,唐山海宜路1号站,659.7,2162.3,1427.4,349.85,1,0
2025/5/8,11:45-12:00,11:45,12:00,唐山海宜路1号站,647.4,533,351.1,86.83,1,0
2025/5/8,11:30-11:45,11:30,11:45,唐山海宜路1号站,390,233.2,148.4,37.42,2,0
2025/5/8,11:15-11:30,11:15,11:30,唐山海宜路1号站,175.2,84.3,55.4,12.12,2,0
2025/5/8,11:00-11:15,11:00,11:15,唐山海宜路1号站,219.7,130.7,86.1,16.07,0,0
2025/5/8,10:45-11:00,10:45,11:00,唐山海宜路1号站,657.9,406.9,267.5,66.22,1,0
2025/5/8,10:30-10:45,10:30,10:45,唐山海宜路1号站,648.6,461.1,301.1,74.37,1,0
2025/5/8,10:15-10:30,10:15,10:30,唐山海宜路1号站,655,458.7,300.6,74.19,0,0
2025/5/8,10:00-10:15,10:00,10:15,唐山海宜路1号站,653.5,547.6,357.6,87,0,0
2025/5/8,09:45-10:00,9:45,10:00,唐山海宜路1号站,652.6,345.8,225.8,55.04,2,0
2025/5/8,09:30-09:45,9:30,9:45,唐山海宜路1号站,657.2,496.1,327.2,80.86,0,0
2025/5/8,09:15-09:30,9:15,9:30,唐山海宜路1号站,652.9,271.4,177.8,41.65,0,0
2025/5/8,09:00-09:15,9:00,9:15,唐山海宜路1号站,657.3,486.8,321.7,79.62,1,0
2025/5/8,08:45-09:00,8:45,9:00,唐山海宜路1号站,654.4,538.2,353.9,86.57,0,0
2025/5/8,08:30-08:45,8:30,8:45,唐山海宜路1号站,517,151.7,98,23.35,1,0
2025/5/8,08:15-08:30,8:15,8:30,唐山海宜路1号站,603.7,372.6,246.3,62.36,1,0
2025/5/8,08:00-08:15,8:00,8:15,唐山海宜路1号站,655.6,563.7,370.1,90.55,1,0
2025/5/8,07:45-08:00,7:45,8:00,唐山海宜路1号站,655.5,657.8,431.9,106.37,0,0
2025/5/8,07:30-07:45,7:30,7:45,唐山海宜路1号站,648,725.1,473.2,116.35,0,0
2025/5/8,07:15-07:30,7:15,7:30,唐山海宜路1号站,649.5,523.3,339.7,81.37,1,0
2025/5/8,07:00-07:15,7:00,7:15,唐山海宜路1号站,656.7,639.6,421.6,103.72,1,0
2025/5/8,06:45-07:00,6:45,7:00,唐山海宜路1号站,662.8,1284.9,851.7,208.43,1,0
2025/5/8,06:30-06:45,6:30,6:45,唐山海宜路1号站,662.4,1792.3,1187.4,292.13,0,0
2025/5/8,06:15-06:30,6:15,6:30,唐山海宜路1号站,659.3,1446,954,232.53,2,0
2025/5/8,06:00-06:15,6:00,6:15,唐山海宜路1号站,633.8,822.9,540.1,132.17,2,0
2025/5/8,05:45-06:00,5:45,6:00,唐山海宜路1号站,480.3,291.9,191.2,45.88,1,0
2025/5/8,05:30-05:45,5:30,5:45,唐山海宜路1号站,483.4,125.2,82.9,20.87,1,0
2025/5/8,05:15-05:30,5:15,5:30,唐山海宜路1号站,663,526.7,349.1,82.93,0,0
2025/5/8,05:00-05:15,5:00,5:15,唐山海宜路1号站,654.6,498.1,326.3,106.69,0,0
2025/5/8,04:45-05:00,4:45,5:00,唐山海宜路1号站,652.9,445.5,290.9,101.54,0,0
2025/5/8,04:30-04:45,4:30,4:45,唐山海宜路1号站,663.6,540.7,358.3,104.69,1,0
2025/5/8,04:15-04:30,4:15,4:30,唐山海宜路1号站,661.5,698.6,462.2,114.05,1,0
2025/5/8,04:00-04:15,4:00,4:15,唐山海宜路1号站,659.8,690.5,455.7,111.44,1,0
2025/5/8,03:45-04:00,3:45,4:00,唐山海宜路1号站,664.4,503.9,333.3,80.88,1,0
2025/5/8,03:30-03:45,3:30,3:45,唐山海宜路1号站,659,645.4,425,103.04,0,0
2025/5/8,03:15-03:30,3:15,3:30,唐山海宜路1号站,659.1,309.9,204.1,50.41,1,0
2025/5/8,03:00-03:15,3:00,3:15,唐山海宜路1号站,661.4,691.4,457.2,113.18,0,0
2025/5/8,02:45-03:00,2:45,3:00,唐山海宜路1号站,657,806.7,530.4,129.47,1,0
2025/5/8,02:30-02:45,2:30,2:45,唐山海宜路1号站,655.4,477.3,313.5,77.37,1,0
2025/5/8,02:15-02:30,2:15,2:30,唐山海宜路1号站,652.8,479.1,313.3,76.27,1,0
2025/5/8,02:00-02:15,2:00,2:15,唐山海宜路1号站,654.1,349.6,228.7,56.58,1,0
2025/5/8,01:45-02:00,1:45,2:00,唐山海宜路1号站,656.2,554.8,364.2,89.92,0,0
2025/5/8,01:30-01:45,1:30,1:45,唐山海宜路1号站,657.5,878.2,577.8,142.45,0,0
2025/5/8,01:15-01:30,1:15,1:30,唐山海宜路1号站,656.4,924.2,607.1,149.83,1,0
2025/5/8,01:00-01:15,1:00,1:15,唐山海宜路1号站,656.5,925.7,607.5,146.46,1,0
2025/5/8,00:45-01:00,0:45,1:00,唐山海宜路1号站,438,255.4,167.8,33.32,1,0
2025/5/8,00:30-00:45,0:30,0:45,唐山海宜路1号站,665.2,594.9,394.8,97.5,1,0
2025/5/8,00:15-00:30,0:15,0:30,唐山海宜路1号站,659.5,712.9,470.6,111.56,0,0
2025/5/8,00:00-00:15,0:00,0:15,唐山海宜路1号站,654.7,493.4,323.5,158.63,1,0
2025/5/8,23:45-00:00,23:45,0:00,唐山海宜路1号站,651.9,183.3,119.5,29.11,1,0
2025/5/7,23:30-23:45,23:30,23:45,唐山海宜路1号站,657.8,325.1,213.9,52.81,0,0
2025/5/7,23:15-23:30,23:15,23:30,唐山海宜路1号站,651.1,465.4,307.3,76.17,0,0
2025/5/7,23:00-23:15,23:00,23:15,唐山海宜路1号站,660.2,547.9,361.6,88.23,1,0
2025/5/7,22:45-23:00,22:45,23:00,唐山海宜路1号站,655,971.7,640.2,157.51,0,0
2025/5/7,22:30-22:45,22:30,22:45,唐山海宜路1号站,658.1,959.6,632.3,153.56,1,0
2025/5/7,22:15-22:30,22:15,22:30,唐山海宜路1号站,656.3,874.7,575.1,142.5,1,0
2025/5/7,22:00-22:15,22:00,22:15,唐山海宜路1号站,655.5,939.3,616.1,148.57,0,0
2025/5/7,21:45-22:00,21:45,22:00,唐山海宜路1号站,0,0,0,0,0,0
2025/5/7,21:30-21:45,21:30,21:45,唐山海宜路1号站,108.3,50.4,28.4,3.12,1,0
2025/5/7,21:15-21:30,21:15,21:30,唐山海宜路1号站,339.9,92.7,58,15.33,1,0
2025/5/7,21:00-21:15,21:00,21:15,唐山海宜路1号站,654.2,517.4,343.5,85.48,1,0
2025/5/7,20:45-21:00,20:45,21:00,唐山海宜路1号站,661.8,1103.5,729.8,179.91,0,0
2025/5/7,20:30-20:45,20:30,20:45,唐山海宜路1号站,659.4,1500.4,988.7,244.23,0,0
2025/5/7,20:15-20:30,20:15,20:30,唐山海宜路1号站,657,1532.7,1007.1,246.96,1,0
2025/5/7,20:00-20:15,20:00,20:15,唐山海宜路1号站,654.3,1169.4,768.1,188.87,2,0
2025/5/7,19:45-20:00,19:45,20:00,唐山海宜路1号站,652.4,852.2,560,136.32,2,0
2025/5/7,19:30-19:45,19:30,19:45,唐山海宜路1号站,662.5,923.8,612.6,150.65,1,0
2025/5/7,19:15-19:30,19:15,19:30,唐山海宜路1号站,655.7,1177.8,777.4,192.31,1,0
2025/5/7,19:00-19:15,19:00,19:15,唐山海宜路1号站,655.5,1279.7,839.8,203.05,1,0
2025/5/7,18:45-19:00,18:45,19:00,唐山海宜路1号站,657.8,1264.4,831.4,205.55,2,0
2025/5/7,18:30-18:45,18:30,18:45,唐山海宜路1号站,653.8,1352.3,888.1,219.74,1,0
2025/5/7,18:15-18:30,18:15,18:30,唐山海宜路1号站,655.7,1179,773.7,188.03,2,0
2025/5/7,18:00-18:15,18:00,18:15,唐山海宜路1号站,656.3,1434.8,941.5,231.05,1,0
2025/5/7,17:45-18:00,17:45,18:00,唐山海宜路1号站,654.9,1196.3,783.2,192.35,2,0
2025/5/7,17:30-17:45,17:30,17:45,唐山海宜路1号站,653.9,1369.9,895.4,220.16,0,0
2025/5/7,17:15-17:30,17:15,17:30,唐山海宜路1号站,654.5,1131.4,740.3,181.66,2,0
2025/5/7,17:00-17:15,17:00,17:15,唐山海宜路1号站,654.4,1253.4,819.6,200.89,1,0
2025/5/7,16:45-17:00,16:45,17:00,唐山海宜路1号站,655,1507.7,987.8,243.02,1,0
2025/5/7,16:30-16:45,16:30,16:45,唐山海宜路1号站,655.1,1492.8,979.1,240.99,2,0
2025/5/7,16:15-16:30,16:15,16:30,唐山海宜路1号站,654.3,1349,884,215.02,1,0
2025/5/7,16:00-16:15,16:00,16:15,唐山海宜路1号站,652.6,1511.1,992,245.77,1,0
2025/5/7,15:45-16:00,15:45,16:00,唐山海宜路1号站,655.6,1364.8,897,220.6,2,0
2025/5/7,15:30-15:45,15:30,15:45,唐山海宜路1号站,654.9,1320.5,865.7,211.97,0,0
2025/5/7,15:15-15:30,15:15,15:30,唐山海宜路1号站,656.7,1163.1,764.1,186.65,2,0
2025/5/7,15:00-15:15,15:00,15:15,唐山海宜路1号站,648.2,1267.8,833,205.48,2,0
2025/5/7,14:45-15:00,14:45,15:00,唐山海宜路1号站,657.4,1389.2,912.5,224.24,1,0
2025/5/7,14:30-14:45,14:30,14:45,唐山海宜路1号站,656.4,1798.7,1184,293.24,0,0
